Pattern,Count
VBN NN VB ,0.0005713959202331295
NN VB ,0.0005713959202331295
VBD JJ ,0.0005142563282098166
JJ NN VBG ,0.0005142563282098166
VBZ NN ,0.0005142563282098166
IN DT ,0.0005142563282098166
VBD IN ,0.0005142563282098166
NN IN NN ,0.0004571167361865036
IN VBG ,0.0004571167361865036
MD VB ,0.0004571167361865036
VBG IN ,0.0004571167361865036
IN NNS ,0.0004571167361865036
NN CC ,0.0004571167361865036
RB JJ NN ,0.0004571167361865036
DT JJ NN ,0.0004571167361865036
VBD RB ,0.0004571167361865036
IN JJ ,0.0004571167361865036
VBG RB ,0.0004571167361865036
VBN NNS ,0.0004571167361865036
JJ NN IN ,0.0003999771441631907
VB RP ,0.0003999771441631907
VBG NN NN ,0.0003999771441631907
RB VBZ ,0.0003999771441631907
RB NN ,0.0003999771441631907
JJ CD ,0.0003999771441631907
JJ VBG ,0.0003999771441631907
DT JJ ,0.0003999771441631907
JJ JJ NNS ,0.0003999771441631907
NNS RB ,0.0003999771441631907
VBN IN ,0.0003999771441631907
VBN JJ ,0.0003999771441631907
VBN VBN ,0.00034283755213987773
MD ,0.00034283755213987773
VB RB ,0.00034283755213987773
PRP$ NN ,0.00034283755213987773
VBN RP ,0.00034283755213987773
VBG JJ NNS ,0.00034283755213987773
CD CD CD ,0.00034283755213987773
VBP NN ,0.00034283755213987773
VBZ NNS ,0.00034283755213987773
RB JJ NNS ,0.00034283755213987773
RB JJR ,0.00028569796011656477
JJR NNS ,0.00028569796011656477
NN MD ,0.00028569796011656477
IN CD ,0.00028569796011656477
VBN RB ,0.00028569796011656477
VB JJ NN ,0.00028569796011656477
CD JJ ,0.00028569796011656477
JJ NN VBD ,0.00028569796011656477
JJ IN ,0.00028569796011656477
VBG VBN ,0.0002285583680932518
JJ VBD ,0.0002285583680932518
VBZ RB ,0.0002285583680932518
VB VBG ,0.0002285583680932518
VBZ IN ,0.0002285583680932518
JJS NNS ,0.0002285583680932518
NN NN VBZ ,0.0002285583680932518
TO VB ,0.0002285583680932518
NN NNS NN ,0.0002285583680932518
VBD VBN ,0.0002285583680932518
VBN JJ NN ,0.0002285583680932518
NN NN VBN ,0.0002285583680932518
VBZ JJ ,0.0002285583680932518
JJ NNS NN ,0.0002285583680932518
JJ NN NN NN ,0.0002285583680932518
JJ VBN ,0.0002285583680932518
NN JJ NNS ,0.0002285583680932518
NN NNS VBN ,0.0002285583680932518
JJ RB ,0.0002285583680932518
NN NN IN ,0.0002285583680932518
IN JJ NN ,0.00017141877606993887
NN NN VBD ,0.00017141877606993887
NN NN JJ ,0.00017141877606993887
VBD JJ NN ,0.00017141877606993887
VBP VBN ,0.00017141877606993887
VBP IN ,0.00017141877606993887
NN IN CD ,0.00017141877606993887
JJ VB ,0.00017141877606993887
VBD VBG ,0.00017141877606993887
NNS NN NN ,0.00017141877606993887
RB CD ,0.00017141877606993887
CD NNS RB ,0.00017141877606993887
JJ NN NN NNS ,0.00017141877606993887
VBD CD ,0.00017141877606993887
JJ CD NNS ,0.00017141877606993887
NN NN VBG ,0.00017141877606993887
JJ NNS VBG ,0.00017141877606993887
NNS VBD VBN ,0.00017141877606993887
RB IN ,0.00017141877606993887
VBG DT NN ,0.00017141877606993887
CD NN NN ,0.00017141877606993887
JJ NNS NNS ,0.00017141877606993887
VBG VBG ,0.00017141877606993887
NNS IN NN ,0.00017141877606993887
NN JJ NN ,0.00017141877606993887
VBG JJ NN ,0.00017141877606993887
NN DT ,0.00017141877606993887
IN NN NN ,0.00017141877606993887
NN NN NN NN ,0.00017141877606993887
RB VBP ,0.00017141877606993887
RB JJR NN ,0.00017141877606993887
VBZ NN NNS ,0.00017141877606993887
NNS NN NNS NN ,0.00017141877606993887
VBP NNS ,0.00017141877606993887
VB PRP$ ,0.00017141877606993887
NN JJ JJ ,0.00017141877606993887
NN VBD VBG ,0.00017141877606993887
RB VBG ,0.00017141877606993887
VB VBN ,0.00017141877606993887
VB NN NN ,0.00017141877606993887
PRP$ ,0.0001142791840466259
IN PRP$ ,0.0001142791840466259
VB RP NN ,0.0001142791840466259
NN IN IN ,0.0001142791840466259
IN IN ,0.0001142791840466259
DT NN NN ,0.0001142791840466259
PRP ,0.0001142791840466259
JJ VBZ ,0.0001142791840466259
NNS VBG DT ,0.0001142791840466259
NNP ,0.0001142791840466259
PRP$ NN IN ,0.0001142791840466259
CD RB ,0.0001142791840466259
NNS MD ,0.0001142791840466259
CD JJR ,0.0001142791840466259
VB VBZ ,0.0001142791840466259
VBN IN NN ,0.0001142791840466259
IN RB ,0.0001142791840466259
NN CD ,0.0001142791840466259
NNS VB NN ,0.0001142791840466259
VBZ VBN VBN ,0.0001142791840466259
JJR IN ,0.0001142791840466259
JJS NN NN ,0.0001142791840466259
JJS IN ,0.0001142791840466259
VBD PRP ,0.0001142791840466259
VBN NN NN ,0.0001142791840466259
VBD RP ,0.0001142791840466259
JJ JJR ,0.0001142791840466259
VBN NN NNS ,0.0001142791840466259
CC NNS ,0.0001142791840466259
VBN NN NN NN ,0.0001142791840466259
JJ NNS VBD ,0.0001142791840466259
NN VBP ,0.0001142791840466259
CC VBG ,0.0001142791840466259
NNS NN NNS ,0.0001142791840466259
CD VBZ ,0.0001142791840466259
JJ NN VBZ ,0.0001142791840466259
FW NN ,0.0001142791840466259
PRP$ NN NN ,0.0001142791840466259
VB JJ NNS ,0.0001142791840466259
JJ NN NN VBG ,0.0001142791840466259
JJ NNS VBN ,0.0001142791840466259
VBN VBG ,0.0001142791840466259
JJ NN RB VBD ,0.0001142791840466259
NN VBG NN ,0.0001142791840466259
VBP JJ NNS ,0.0001142791840466259
VBN JJ NNS ,0.0001142791840466259
NNS JJS ,0.0001142791840466259
NN WRB ,0.0001142791840466259
NN VBD RB ,0.0001142791840466259
RB VBN JJ ,0.0001142791840466259
VBP PRP ,0.0001142791840466259
NN NN RB ,0.0001142791840466259
VBG RP ,0.0001142791840466259
CD NN RP ,0.0001142791840466259
VBG PRP ,0.0001142791840466259
JJ JJ NN NN ,0.0001142791840466259
JJS NN NNS ,0.0001142791840466259
DT IN ,0.0001142791840466259
DT NN NNS ,0.0001142791840466259
TO ,0.0001142791840466259
NNS VBP NN ,0.0001142791840466259
PRP$ JJ ,0.0001142791840466259
CC JJ ,0.0001142791840466259
RB RB ,0.0001142791840466259
NN IN NN NN ,0.0001142791840466259
CD JJ NNS ,0.0001142791840466259
VBP VBG ,0.0001142791840466259
VB VB ,0.0001142791840466259
IN JJ NNS ,0.0001142791840466259
VB JJR ,0.0001142791840466259
DT VBN ,0.0001142791840466259
RB IN NNS ,0.0001142791840466259
VB NN NNS ,0.0001142791840466259
VBG NN NNS ,0.0001142791840466259
MD RB ,0.0001142791840466259
CD NN NNS ,0.0001142791840466259
NN NN IN NN ,0.0001142791840466259
VBG NN NN NNS ,0.0001142791840466259
VBD DT ,0.0001142791840466259
RB VBN NN ,0.0001142791840466259
JJ NNS VBP ,0.0001142791840466259
NN NNS IN NN ,0.0001142791840466259
JJ NN JJ ,0.0001142791840466259
VBZ RP ,0.0001142791840466259
RBS JJ ,0.0001142791840466259
NN DT NN ,0.0001142791840466259
NNS VBD NNS ,0.0001142791840466259
VB PRP$ NN ,0.0001142791840466259
RBR NN ,0.0001142791840466259
NN NNS IN ,0.0001142791840466259
CD IN NN JJR NN ,0.0001142791840466259
VB NN VBG ,0.0001142791840466259
JJ VBG NN ,0.0001142791840466259
NNS CC ,0.0001142791840466259
WP VBD ,5.713959202331295e-05
JJ NN DT ,5.713959202331295e-05
DT NN VBD ,5.713959202331295e-05
PRP$ DT IN DT NN ,5.713959202331295e-05
NN VBZ VBN IN DT NNS ,5.713959202331295e-05
NN IN TO ,5.713959202331295e-05
VBG IN CD NNS IN ,5.713959202331295e-05
VBD IN DT IN NNS ,5.713959202331295e-05
JJS JJ NN NNS ,5.713959202331295e-05
RBR NNS ,5.713959202331295e-05
NN NN IN DT ,5.713959202331295e-05
DT IN DT NN IN DT NN ,5.713959202331295e-05
RP IN ,5.713959202331295e-05
IN DT NN IN DT NN ,5.713959202331295e-05
VBD DT NN ,5.713959202331295e-05
VBG DT NN IN DT NN ,5.713959202331295e-05
IN VBG DT NN ,5.713959202331295e-05
JJ NN DT NN ,5.713959202331295e-05
CD JJ NN ,5.713959202331295e-05
IN CC VBG ,5.713959202331295e-05
NN VB JJ ,5.713959202331295e-05
VBN NN RB ,5.713959202331295e-05
PRP$ VBD NN ,5.713959202331295e-05
DT NN NN VBD DT ,5.713959202331295e-05
WRB JJ ,5.713959202331295e-05
VB WP ,5.713959202331295e-05
NN MD NN ,5.713959202331295e-05
JJ NN IN MD VB ,5.713959202331295e-05
MD VB VBN NN ,5.713959202331295e-05
VBD VBN NNS TO ,5.713959202331295e-05
NN VBZ RB ,5.713959202331295e-05
PRP MD VB NNS ,5.713959202331295e-05
DT NN RB ,5.713959202331295e-05
NN IN PRP$ NN VBZ PRP IN ,5.713959202331295e-05
JJ NN VBZ PRP IN ,5.713959202331295e-05
JJ NN NN DT ,5.713959202331295e-05
RB JJ NN WDT MD VB ,5.713959202331295e-05
DT NN WP RB VBD ,5.713959202331295e-05
JJ NN WDT ,5.713959202331295e-05
NN WP ,5.713959202331295e-05
MD VB RB ,5.713959202331295e-05
DT NN NN CC ,5.713959202331295e-05
JJR IN RB ,5.713959202331295e-05
VBG JJ NN NNS ,5.713959202331295e-05
JJ VB NN CD ,5.713959202331295e-05
MD RB VB DT NN ,5.713959202331295e-05
NN CC PRP VBZ ,5.713959202331295e-05
VBD NNS NN ,5.713959202331295e-05
VBD WRB ,5.713959202331295e-05
PRP VBZ ,5.713959202331295e-05
NN VBZ JJ NN ,5.713959202331295e-05
NN IN JJ ,5.713959202331295e-05
VBZ VBZ NN ,5.713959202331295e-05
CC RB ,5.713959202331295e-05
NNS NNS JJ NN NNS NNS ,5.713959202331295e-05
JJS IN NNS ,5.713959202331295e-05
VBG NNS IN DT NN ,5.713959202331295e-05
PRP$ NN TO VB ,5.713959202331295e-05
CD VBD CD NN ,5.713959202331295e-05
CD NN IN ,5.713959202331295e-05
VBN IN JJ NN IN CD ,5.713959202331295e-05
DT NN RB NN ,5.713959202331295e-05
VB IN NN ,5.713959202331295e-05
NN VBD CD NN ,5.713959202331295e-05
NNS VBD CD NNS ,5.713959202331295e-05
TO VBG ,5.713959202331295e-05
RBR VBN ,5.713959202331295e-05
JJ JJS ,5.713959202331295e-05
NN VBD DT ,5.713959202331295e-05
CD CD NNS ,5.713959202331295e-05
VB JJR IN ,5.713959202331295e-05
NN VBZ JJ ,5.713959202331295e-05
VBZ VBG VBN RB ,5.713959202331295e-05
VBP RB CD CD JJ ,5.713959202331295e-05
NNS RBR IN NNS ,5.713959202331295e-05
WDT ,5.713959202331295e-05
NNS JJR ,5.713959202331295e-05
JJ JJ NN IN NN ,5.713959202331295e-05
VBP DT ,5.713959202331295e-05
NNS DT ,5.713959202331295e-05
IN IN NN IN CD NNS ,5.713959202331295e-05
VBN CD NN ,5.713959202331295e-05
CD CD ,5.713959202331295e-05
NN JJ NN IN NN ,5.713959202331295e-05
CC DT NN ,5.713959202331295e-05
RB RBR NN ,5.713959202331295e-05
NN RB NNS RB ,5.713959202331295e-05
VBG JJR ,5.713959202331295e-05
VB VBG RB ,5.713959202331295e-05
CD IN ,5.713959202331295e-05
PDT DT CD ,5.713959202331295e-05
DT NNS NN ,5.713959202331295e-05
VBZ RP PRP$ NNS ,5.713959202331295e-05
JJ NNS NN NN ,5.713959202331295e-05
JJ NN VBZ VBN ,5.713959202331295e-05
VBN DT RB JJ ,5.713959202331295e-05
RBS JJ NN ,5.713959202331295e-05
VB CD ,5.713959202331295e-05
JJS NN VBZ ,5.713959202331295e-05
VBN CD CD NN NN ,5.713959202331295e-05
VBD NN NNS ,5.713959202331295e-05
JJ NN NNS VBG ,5.713959202331295e-05
VBD JJR IN CD ,5.713959202331295e-05
CD NN PRP VBD DT NN ,5.713959202331295e-05
VBG CD ,5.713959202331295e-05
VBD VBD ,5.713959202331295e-05
RB VBD JJR ,5.713959202331295e-05
JJR NN VBN RBR ,5.713959202331295e-05
JJR IN CD NNS ,5.713959202331295e-05
JJ NN VBD IN NNS IN ,5.713959202331295e-05
VBD TO VB ,5.713959202331295e-05
IN CD NNS RB ,5.713959202331295e-05
NN NN WDT ,5.713959202331295e-05
VBG IN PRP$ NN ,5.713959202331295e-05
NN NNS VBD ,5.713959202331295e-05
TO NN IN NN ,5.713959202331295e-05
VBG IN NN ,5.713959202331295e-05
VBD IN RB ,5.713959202331295e-05
VBG NN VBD ,5.713959202331295e-05
VBN NNS VBP ,5.713959202331295e-05
VBD IN NN ,5.713959202331295e-05
VBD IN JJ ,5.713959202331295e-05
NN VBZ IN ,5.713959202331295e-05
NN NN NN CC RB VBD ,5.713959202331295e-05
NNS VBD VBG NNS ,5.713959202331295e-05
PRP$ RP ,5.713959202331295e-05
PRP$ JJ IN ,5.713959202331295e-05
JJ NN NN VBD VBD ,5.713959202331295e-05
NN PRP VBD NN ,5.713959202331295e-05
VBZ PDT ,5.713959202331295e-05
JJ NN NN NNS NN VBD ,5.713959202331295e-05
VB JJ NNS VBG ,5.713959202331295e-05
JJ JJ IN NN ,5.713959202331295e-05
RB NN NNS ,5.713959202331295e-05
JJS CD NNS ,5.713959202331295e-05
NNS VBN IN VBG ,5.713959202331295e-05
VBN DT JJ NN ,5.713959202331295e-05
NNS IN NN CC NN CC NN ,5.713959202331295e-05
DT NN VBD PRP ,5.713959202331295e-05
VB RP DT NN ,5.713959202331295e-05
VBD IN NN IN NN DT NNS ,5.713959202331295e-05
NN NN IN VBG ,5.713959202331295e-05
NN IN VBG NNS ,5.713959202331295e-05
VBD VBN RP ,5.713959202331295e-05
NN VBN IN DT JJ NN NN ,5.713959202331295e-05
CD NN JJ NNS ,5.713959202331295e-05
RBS JJ NNS ,5.713959202331295e-05
VBN TO DT NN ,5.713959202331295e-05
JJ NN NNS VBD ,5.713959202331295e-05
IN JJ NN VBD ,5.713959202331295e-05
VBZ NNS VBG ,5.713959202331295e-05
VBZ NN RB ,5.713959202331295e-05
PRP NNS ,5.713959202331295e-05
NNS IN VBD VBN ,5.713959202331295e-05
IN NN VBZ ,5.713959202331295e-05
JJ TO ,5.713959202331295e-05
DT VBG ,5.713959202331295e-05
NNS WP ,5.713959202331295e-05
NN WP$ NN ,5.713959202331295e-05
VBD CD NNS ,5.713959202331295e-05
VBN CD ,5.713959202331295e-05
JJ CC JJ ,5.713959202331295e-05
NNS NN NN NNS ,5.713959202331295e-05
NN RBR ,5.713959202331295e-05
VBG PRP$ ,5.713959202331295e-05
VBG DT ,5.713959202331295e-05
JJ NN VBP ,5.713959202331295e-05
NNS VBP RB ,5.713959202331295e-05
JJ MD ,5.713959202331295e-05
JJ CC JJ NN IN NN ,5.713959202331295e-05
DT NN VBD NN ,5.713959202331295e-05
JJ NN TO NN ,5.713959202331295e-05
VBP VBP ,5.713959202331295e-05
DT NN IN ,5.713959202331295e-05
VBD PRP$ NN DT NN JJR IN JJ ,5.713959202331295e-05
RB JJ NN IN DT NN IN ,5.713959202331295e-05
VBD CD IN PRP$ NNS ,5.713959202331295e-05
NN NN NN NN JJ ,5.713959202331295e-05
VB RB JJ ,5.713959202331295e-05
TO CD NN RP ,5.713959202331295e-05
CD RP ,5.713959202331295e-05
CD JJ CD NN ,5.713959202331295e-05
VBN RB VBG ,5.713959202331295e-05
NNS IN JJ NNS ,5.713959202331295e-05
JJ NNS CC NNS ,5.713959202331295e-05
PRP VBD ,5.713959202331295e-05
NNPS ,5.713959202331295e-05
WP VBZ ,5.713959202331295e-05
NNS VBG JJ NNS ,5.713959202331295e-05
VBD IN JJ NNS ,5.713959202331295e-05
RB VBG PRP$ NNS ,5.713959202331295e-05
CD IN CD ,5.713959202331295e-05
CD WRB ,5.713959202331295e-05
NN NNS NN NNS NN ,5.713959202331295e-05
NN NNS VBG JJ NN NNS ,5.713959202331295e-05
JJ NN NN NN NN VBG ,5.713959202331295e-05
JJ WP ,5.713959202331295e-05
JJS NNS NN ,5.713959202331295e-05
NNS VBZ VBN ,5.713959202331295e-05
VBD NN NN NNS ,5.713959202331295e-05
VBG JJR NNS ,5.713959202331295e-05
WRB PRP ,5.713959202331295e-05
JJ CC JJ NN IN ,5.713959202331295e-05
VBN RB VBN ,5.713959202331295e-05
JJ NN RB ,5.713959202331295e-05
RB RBR JJ NN ,5.713959202331295e-05
JJ JJR NNS ,5.713959202331295e-05
PRP IN PRP ,5.713959202331295e-05
WP$ ,5.713959202331295e-05
IN PRP$ JJ NN ,5.713959202331295e-05
NNS IN JJ ,5.713959202331295e-05
JJS NNS IN NNS ,5.713959202331295e-05
NN NNS JJS ,5.713959202331295e-05
NNS VBP NNS IN ,5.713959202331295e-05
RB PRP$ NNS ,5.713959202331295e-05
NN PRP ,5.713959202331295e-05
CD NNS NN VBZ ,5.713959202331295e-05
JJS JJ NNS NN ,5.713959202331295e-05
NNS JJ CD ,5.713959202331295e-05
MD VB VBN ,5.713959202331295e-05
NN NN NN JJ JJ NN ,5.713959202331295e-05
NN NN NN JJ NN NN ,5.713959202331295e-05
DT NN IN NN VBZ VBN JJ ,5.713959202331295e-05
NNS VBG NNS ,5.713959202331295e-05
JJ JJ NN VBG ,5.713959202331295e-05
IN VBD JJ ,5.713959202331295e-05
RB RB JJ ,5.713959202331295e-05
RB NNS VBD CD ,5.713959202331295e-05
MD VB NNS ,5.713959202331295e-05
RB VB IN ,5.713959202331295e-05
NNS VB VBN JJ NNS ,5.713959202331295e-05
CC VBD IN ,5.713959202331295e-05
VBD JJ NN NN ,5.713959202331295e-05
RBR JJ IN NN NNS ,5.713959202331295e-05
RBR IN CD NN ,5.713959202331295e-05
DT RB ,5.713959202331295e-05
PRP VBP ,5.713959202331295e-05
PDT NN ,5.713959202331295e-05
NNS NN NNS NN NNS ,5.713959202331295e-05
NNS VBG VBG NNS ,5.713959202331295e-05
JJ TO VB ,5.713959202331295e-05
NNS VBP DT JJ NN ,5.713959202331295e-05
VB DT NN IN NNS ,5.713959202331295e-05
VBN IN NNS IN DT JJ NN ,5.713959202331295e-05
NN IN DT ,5.713959202331295e-05
VBN WDT IN PRP$ NN ,5.713959202331295e-05
NN NNS NN NNS NN NNS ,5.713959202331295e-05
JJR IN JJ ,5.713959202331295e-05
VB VB NN ,5.713959202331295e-05
NN IN VBD NNS ,5.713959202331295e-05
VB IN DT NN JJ JJ ,5.713959202331295e-05
CC NN ,5.713959202331295e-05
NN IN DT NN ,5.713959202331295e-05
JJ NN VBD VBD JJ ,5.713959202331295e-05
NN WDT VBZ NN VBP ,5.713959202331295e-05
RB VB NN ,5.713959202331295e-05
JJ NN NN VBZ VBN IN CD ,5.713959202331295e-05
RB VBG PRP$ ,5.713959202331295e-05
NN RB VBZ ,5.713959202331295e-05
PRP$ JJS ,5.713959202331295e-05
JJ NNS CD NN ,5.713959202331295e-05
VBG DT NNS ,5.713959202331295e-05
VBG VBN NNS ,5.713959202331295e-05
DT NN VBZ NNS ,5.713959202331295e-05
DT VBD ,5.713959202331295e-05
VBN VBZ ,5.713959202331295e-05
VBG NN IN ,5.713959202331295e-05
JJ NNS IN NNS ,5.713959202331295e-05
IN JJ JJ NNS ,5.713959202331295e-05
VB CC JJ NNS CC RB VBG IN ,5.713959202331295e-05
VBG TO VB DT NNS ,5.713959202331295e-05
JJ NN NN CC IN JJ NNS ,5.713959202331295e-05
VBG DT JJ NNS ,5.713959202331295e-05
NN NNS VBG NNS ,5.713959202331295e-05
WRB IN ,5.713959202331295e-05
DT NNS CC ,5.713959202331295e-05
WP RB VBP IN ,5.713959202331295e-05
VBD IN DT NN IN DT NN ,5.713959202331295e-05
VBZ JJ NN NNS ,5.713959202331295e-05
NN NNS NN NN ,5.713959202331295e-05
DT JJ NN NN ,5.713959202331295e-05
VBD VBN IN VBG NNS ,5.713959202331295e-05
NN IN DT NN IN ,5.713959202331295e-05
JJ NNS IN NN ,5.713959202331295e-05
VBG NNS IN DT JJ NN ,5.713959202331295e-05
NNS VBP VBN ,5.713959202331295e-05
RB JJ TO VB ,5.713959202331295e-05
JJ NNS NN CD ,5.713959202331295e-05
JJ JJ IN ,5.713959202331295e-05
CD VBD ,5.713959202331295e-05
VBG JJ NN VBN ,5.713959202331295e-05
NNS VBP NN NN NN ,5.713959202331295e-05
NN NN NNS IN ,5.713959202331295e-05
NN DT NN VBD ,5.713959202331295e-05
VB NN RB ,5.713959202331295e-05
NN TO DT ,5.713959202331295e-05
JJ NN VBG DT VBZ PRP ,5.713959202331295e-05
DT JJ NN IN DT ,5.713959202331295e-05
JJ DT ,5.713959202331295e-05
VBZ DT ,5.713959202331295e-05
VB RB RB ,5.713959202331295e-05
NN JJ IN ,5.713959202331295e-05
JJ NN VBZ VBG IN JJ NN ,5.713959202331295e-05
PRP$ NNS ,5.713959202331295e-05
NN IN IN NNS ,5.713959202331295e-05
NNS IN VBG ,5.713959202331295e-05
JJ NN MD VB ,5.713959202331295e-05
NN CC NNS VBP ,5.713959202331295e-05
IN DT NN ,5.713959202331295e-05
NNS VBD VBG IN ,5.713959202331295e-05
VBN NN IN ,5.713959202331295e-05
VBN IN TO NN IN NN ,5.713959202331295e-05
CD NNS IN NN ,5.713959202331295e-05
NN NNS WDT ,5.713959202331295e-05
VBP RP ,5.713959202331295e-05
NN VBN NNS ,5.713959202331295e-05
CD NNS IN ,5.713959202331295e-05
JJ NN JJ NN ,5.713959202331295e-05
NNS WP$ ,5.713959202331295e-05
VBG RP NNS IN NN ,5.713959202331295e-05
VB NNS VBP ,5.713959202331295e-05
IN NNS NNS NNS ,5.713959202331295e-05
NN CC NN RB ,5.713959202331295e-05
VBG IN NNS ,5.713959202331295e-05
NN TO VB ,5.713959202331295e-05
NN VBG VBG ,5.713959202331295e-05
VBD TO NN ,5.713959202331295e-05
VBN VBD ,5.713959202331295e-05
VBP VBN TO VB DT NN ,5.713959202331295e-05
VBD VBG RB ,5.713959202331295e-05
NNS VBD VBN IN NNS ,5.713959202331295e-05
JJ IN DT NNS ,5.713959202331295e-05
VBG TO VB ,5.713959202331295e-05
CD JJ NNS NNS ,5.713959202331295e-05
VBN IN DT NN ,5.713959202331295e-05
CD NNS IN NNS ,5.713959202331295e-05
VB TO VB NN ,5.713959202331295e-05
VBG DT VBN ,5.713959202331295e-05
NN NNS VBD NN ,5.713959202331295e-05
CC DT JJ NN IN ,5.713959202331295e-05
DT NNS VBN ,5.713959202331295e-05
WP$ JJ NN ,5.713959202331295e-05
VBD NNS VBP IN ,5.713959202331295e-05
NN NNS VBP ,5.713959202331295e-05
VBG NNS NN NNS ,5.713959202331295e-05
NN RP ,5.713959202331295e-05
NN IN NN NN NNS ,5.713959202331295e-05
NN IN VBG RP ,5.713959202331295e-05
NN JJ VB ,5.713959202331295e-05
RB VBN RB ,5.713959202331295e-05
VBN DT ,5.713959202331295e-05
VBP VBD ,5.713959202331295e-05
NN VBD IN IN DT NN ,5.713959202331295e-05
VBG NN VBZ ,5.713959202331295e-05
VBD WRB JJ ,5.713959202331295e-05
RB NN IN ,5.713959202331295e-05
NNS JJR JJ ,5.713959202331295e-05
IN IN TO CD ,5.713959202331295e-05
NN IN IN NN ,5.713959202331295e-05
JJ NN NN JJ NNS NN IN ,5.713959202331295e-05
JJ VBG NNS ,5.713959202331295e-05
NN NNS VBD JJ ,5.713959202331295e-05
VBN NNS VBP JJ ,5.713959202331295e-05
VBD NN NN ,5.713959202331295e-05
NN VBG NNS ,5.713959202331295e-05
CD TO CD NNS ,5.713959202331295e-05
PDT ,5.713959202331295e-05
CD VB IN VBG ,5.713959202331295e-05
VBN IN DT JJ JJ NNS ,5.713959202331295e-05
VBN IN CD CC CD ,5.713959202331295e-05
IN JJ IN ,5.713959202331295e-05
VBN RP RB ,5.713959202331295e-05
JJ NN NN IN ,5.713959202331295e-05
DT NNS RB ,5.713959202331295e-05
MD VB NN ,5.713959202331295e-05
PRP VBZ VBG NN NN NNS NN NNS ,5.713959202331295e-05
NNS TO VB NNS IN NNS ,5.713959202331295e-05
NN RB DT NN ,5.713959202331295e-05
VBD JJ VBG NNS ,5.713959202331295e-05
IN JJ JJ NNS IN ,5.713959202331295e-05
NN TO VB JJ NNS ,5.713959202331295e-05
NN NNS IN NNS ,5.713959202331295e-05
NN IN NN IN JJ NN ,5.713959202331295e-05
VBD TO ,5.713959202331295e-05
VBD TO VB IN ,5.713959202331295e-05
DT NNS VBD ,5.713959202331295e-05
NN NN NN NNS NN NN JJ NN ,5.713959202331295e-05
NN NN JJ NN ,5.713959202331295e-05
JJR NNS NN NN ,5.713959202331295e-05
VBG IN IN ,5.713959202331295e-05
NNS VBP NN NN ,5.713959202331295e-05
NN NN IN NN NN ,5.713959202331295e-05
NN CC NN NN ,5.713959202331295e-05
VBG TO NNS ,5.713959202331295e-05
NNS RB VBP ,5.713959202331295e-05
VB JJ CC JJ ,5.713959202331295e-05
RB VBP DT NN ,5.713959202331295e-05
JJ NN IN NNS CC NNS ,5.713959202331295e-05
VBG DT JJ NN ,5.713959202331295e-05
VBN TO VB JJ NNS ,5.713959202331295e-05
NN IN NNS JJ ,5.713959202331295e-05
VBZ DT JJ NN ,5.713959202331295e-05
MD VB JJ ,5.713959202331295e-05
NNS VBP NNS ,5.713959202331295e-05
NNS VBP NNS RB ,5.713959202331295e-05
WDT JJ ,5.713959202331295e-05
VBN RB JJ NNS ,5.713959202331295e-05
JJ VBN NNS ,5.713959202331295e-05
NN NN NN NN NN NN NN CC ,5.713959202331295e-05
PRP RP ,5.713959202331295e-05
NN NN NN NN NN NN ,5.713959202331295e-05
VB DT IN NN ,5.713959202331295e-05
