Pattern,Count
NN NN IN ,0.0008873114463176575
VB NNS ,0.0008873114463176575
VBD VBG ,0.0008873114463176575
NN NNS NN ,0.0008873114463176575
JJ NNS NN ,0.0008873114463176575
JJ VBG NN ,0.0008873114463176575
NN VBZ ,0.0008873114463176575
NN IN JJ NNS ,0.0008873114463176575
NN IN NN NN ,0.0008873114463176575
VB NN IN JJ NNS ,0.0008873114463176575
NN JJ NN NN ,0.0008873114463176575
JJ NN VB ,0.0008873114463176575
JJ CC JJ NN ,0.0008873114463176575
NN CC VBG ,0.0008873114463176575
NNS IN NNS ,0.0008873114463176575
NN IN JJ ,0.0008873114463176575
NN VBD NN ,0.0008873114463176575
NNP NN ,0.0008873114463176575
JJ CC NN ,0.0008873114463176575
JJ NN NN NNS ,0.0008873114463176575
NNS VBZ ,0.0008873114463176575
VBN JJ NN ,0.0008873114463176575
JJ NNS NNS ,0.0008873114463176575
NN CD ,0.0008873114463176575
RB VBD VBG ,0.0008873114463176575
JJ NN IN JJ NNS ,0.00044365572315882877
JJ CC NN NNS ,0.00044365572315882877
NN RB VBG ,0.00044365572315882877
JJ NNS CC VBG ,0.00044365572315882877
CC ,0.00044365572315882877
PRP NN NN ,0.00044365572315882877
PRP VBZ VB NN ,0.00044365572315882877
JJS JJ NN ,0.00044365572315882877
NN JJS JJ NN ,0.00044365572315882877
NN VB NN ,0.00044365572315882877
VBN VBG ,0.00044365572315882877
JJ VBG NNS ,0.00044365572315882877
NN JJ VBG ,0.00044365572315882877
PRP ,0.00044365572315882877
NN IN JJ NN NNS ,0.00044365572315882877
NN VBP NN ,0.00044365572315882877
VB JJ ,0.00044365572315882877
RB VBG NN ,0.00044365572315882877
NNS JJ NNS ,0.00044365572315882877
NN VBN ,0.00044365572315882877
NNS VBG ,0.00044365572315882877
VB VBN NN ,0.00044365572315882877
NN NN VBN NN ,0.00044365572315882877
JJR NNS ,0.00044365572315882877
VBG IN JJ NNS ,0.00044365572315882877
NNS IN NN ,0.00044365572315882877
NNS NN NNS ,0.00044365572315882877
. ,0.00044365572315882877
JJ VB VBG ,0.00044365572315882877
VBZ NN NN ,0.00044365572315882877
VB DT NN NNS ,0.00044365572315882877
JJS NN NN CC NN ,0.00044365572315882877
IN JJ NNS ,0.00044365572315882877
NN VBN NNS ,0.00044365572315882877
NN CC NN NNS ,0.00044365572315882877
NN IN NN JJ ,0.00044365572315882877
NN JJ NN VBG NN ,0.00044365572315882877
JJ CC NN NN ,0.00044365572315882877
IN PRP ,0.00044365572315882877
CD NN NN ,0.00044365572315882877
NN IN DT RBS JJ ,0.00044365572315882877
NN NN IN NNS ,0.00044365572315882877
JJ JJ IN NNS ,0.00044365572315882877
NN VBZ JJ NN ,0.00044365572315882877
VBG JJ NNS ,0.00044365572315882877
DT NN IN NNS ,0.00044365572315882877
NN IN NN NNS ,0.00044365572315882877
NNS IN DT VBP NN ,0.00044365572315882877
VB DT JJ NN NN ,0.00044365572315882877
VB JJ NN IN NN ,0.00044365572315882877
DT NN IN JJ NNS ,0.00044365572315882877
PRP$ RB VBN NNS ,0.00044365572315882877
JJ NNS IN JJ NNS ,0.00044365572315882877
JJ JJ NN IN NNS ,0.00044365572315882877
JJ CC JJ JJ NN ,0.00044365572315882877
VBG JJ NN ,0.00044365572315882877
VBG VBN NN ,0.00044365572315882877
NN NNS NNS ,0.00044365572315882877
NN VBN VBG NN ,0.00044365572315882877
NN VBN VBG VBG NN ,0.00044365572315882877
NNS IN NN NN ,0.00044365572315882877
VBN JJ NN NN ,0.00044365572315882877
JJ NN CC NN NNS ,0.00044365572315882877
JJ NN CC JJ NN ,0.00044365572315882877
CD JJ NN NNS ,0.00044365572315882877
NN TO VB NN VBZ ,0.00044365572315882877
NN CC NNS IN JJ NNS ,0.00044365572315882877
NN JJ VB ,0.00044365572315882877
NN NN VB ,0.00044365572315882877
NN NNS CC JJ NNS ,0.00044365572315882877
VBG IN VBG NNS ,0.00044365572315882877
JJ VB NNS ,0.00044365572315882877
NN VBG NNS ,0.00044365572315882877
NN JJ NN NNS ,0.00044365572315882877
NN IN JJ NN JJ NNS ,0.00044365572315882877
NN IN NN IN JJ NNS ,0.00044365572315882877
NN NN IN JJ NN ,0.00044365572315882877
NN CC NN NN ,0.00044365572315882877
JJ JJ VBZ ,0.00044365572315882877
CC JJ NN ,0.00044365572315882877
NNS CC JJ NNS ,0.00044365572315882877
JJ VBN ,0.00044365572315882877
JJ NN CC NN ,0.00044365572315882877
VBP NNS ,0.00044365572315882877
JJ VBP ,0.00044365572315882877
VBG IN NN NNS ,0.00044365572315882877
JJ NN IN NN NNS ,0.00044365572315882877
IN DT JJ NN NNS ,0.00044365572315882877
NN VBD NN NN ,0.00044365572315882877
JJ NN NNS CC NNS ,0.00044365572315882877
CC NNP ,0.00044365572315882877
CC NN NNS ,0.00044365572315882877
JJ NNS JJ ,0.00044365572315882877
JJ NN IN JJ NN ,0.00044365572315882877
JJ NN IN NN CC NN ,0.00044365572315882877
IN NN ,0.00044365572315882877
VB NN JJ ,0.00044365572315882877
JJ NN VBZ ,0.00044365572315882877
VBN VBZ NN ,0.00044365572315882877
IN NN NNS ,0.00044365572315882877
NN NN IN JJ ,0.00044365572315882877
VB VBZ ,0.00044365572315882877
NN IN DT ,0.00044365572315882877
NN IN DT NN IN DT DT VBZ CD IN DT RBS IN PRP$ IN JJ NNS ,0.00044365572315882877
PRP VBZ DT IN DT IN CC IN DT NN IN WDT PRP JJ RB DT WP TO DT VBZ IN JJ DT VBZ WDT DT VBZ DT IN DT IN DT JJ MD VB TO VBP NNS IN NNS CC IN IN ,0.00044365572315882877
DT NNS PRP VBZ RB JJ TO NN DT IN DT JJ IN DT JJ DT IN DT JJ VBZ DT NN WDT MD JJ TO IN DT NN CC IN DT VBP ,0.00044365572315882877
NNS VBP JJ TO IN CC PRP VBZ JJ TO VB JJ IN JJ CC DT WDT JJ NNS IN VBG RP NN VBZ JJ ,0.00044365572315882877
DT TO IN DT IN NN MD VB VBN IN NN ,0.00044365572315882877
CC IN NNS JJ IN DT NN ,0.00044365572315882877
JJ JJ VB ,0.00044365572315882877
JJ RB VBG ,0.00044365572315882877
VBN JJ NNS ,0.00044365572315882877
NN VBG JJ ,0.00044365572315882877
JJ NN VBG JJ ,0.00044365572315882877
DT ,0.00044365572315882877
RBS JJ ,0.00044365572315882877
RB VBD NN ,0.00044365572315882877
NNS VB ,0.00044365572315882877
VBG JJ ,0.00044365572315882877
FW NNS ,0.00044365572315882877
FW NN ,0.00044365572315882877
FW ,0.00044365572315882877
JJ JJ NN IN VBZ NN ,0.00044365572315882877
NNS CC NNS ,0.00044365572315882877
DT JJ NN NN ,0.00044365572315882877
JJ NN IN NN ,0.00044365572315882877
NN IN NNS ,0.00044365572315882877
JJ JJ VBG ,0.00044365572315882877
VBN NN NNS ,0.00044365572315882877
VB CC NN NN ,0.00044365572315882877
NN CC ,0.00044365572315882877
NN NNS IN NN ,0.00044365572315882877
JJ CC JJ NN CC IN NN ,0.00044365572315882877
JJ NN IN NN NN ,0.00044365572315882877
JJ IN NN NNS ,0.00044365572315882877
JJS NN NN ,0.00044365572315882877
JJ CC JJ NN NN ,0.00044365572315882877
NNS IN JJ NN ,0.00044365572315882877
NNS JJ ,0.00044365572315882877
NNS NN NN ,0.00044365572315882877
JJ NN VBN ,0.00044365572315882877
VBZ VBG ,0.00044365572315882877
CC IN NN NNS ,0.00044365572315882877
NNS IN VBG CC NN ,0.00044365572315882877
VBD NNS NNS ,0.00044365572315882877
