Pattern,Count
JJ NN CC NN ,0.0006620762711864406
NN IN DT JJ JJ NN ,0.0005296610169491525
JJ VBG NN ,0.0005296610169491525
VBP DT NN ,0.0005296610169491525
VBG NN NN NN ,0.0005296610169491525
VBG DT NN ,0.0005296610169491525
NN IN NN CC NN ,0.0005296610169491525
JJ NNS IN NN ,0.0005296610169491525
JJ NN IN NN NN ,0.0005296610169491525
JJ CC JJ NN ,0.0005296610169491525
JJ NN VBZ VBN ,0.0005296610169491525
JJ NN IN DT NNS ,0.0005296610169491525
NN VBN NNS ,0.0005296610169491525
RB ,0.0005296610169491525
RB VBN NN ,0.0005296610169491525
NN NNS NN ,0.0005296610169491525
NN VBN NN ,0.0005296610169491525
NN IN JJ NN NN ,0.0005296610169491525
VBD NNS ,0.0005296610169491525
JJ NN IN NN NNS ,0.0005296610169491525
JJR NN ,0.0005296610169491525
VBG DT NN NN ,0.0005296610169491525
NN IN DT ,0.0005296610169491525
VBN IN DT NN ,0.0005296610169491525
VBG DT NN NNS ,0.00039724576271186443
NN CC JJ NNS ,0.00039724576271186443
JJ NNS IN JJ NNS ,0.00039724576271186443
JJ NN VBG NNS ,0.00039724576271186443
JJ NN IN DT JJ NNS ,0.00039724576271186443
DT ,0.00039724576271186443
IN JJ NN ,0.00039724576271186443
VBZ DT JJ NNS ,0.00039724576271186443
VB DT NN NNS ,0.00039724576271186443
NN CC JJ NN NN ,0.00039724576271186443
NN CC JJ NN NNS ,0.00039724576271186443
NN CC NN ,0.00039724576271186443
CD JJ NNS ,0.00039724576271186443
VB DT NN NN NN NN ,0.00039724576271186443
VBN IN JJ NNS ,0.00039724576271186443
JJ NN IN DT NN NN ,0.00039724576271186443
JJ NN IN DT JJ JJ NN ,0.00039724576271186443
NN IN VBG NNS ,0.00039724576271186443
JJ NN JJ NN NN ,0.00039724576271186443
JJ NN NNS NNS ,0.00039724576271186443
PRP$ NN ,0.00039724576271186443
VBD NN NN ,0.00039724576271186443
NN NN IN NN NNS ,0.00039724576271186443
NN NN IN DT NN ,0.00039724576271186443
JJ VBN NN ,0.00039724576271186443
JJ NN VBD ,0.00039724576271186443
VBG VBG ,0.00039724576271186443
JJ NN IN JJ NN ,0.00039724576271186443
NNS IN NNS ,0.00039724576271186443
JJ NNS NNS ,0.00039724576271186443
VBD DT JJ NN ,0.00039724576271186443
NNS IN JJ NN ,0.00039724576271186443
VBN IN DT JJ NN ,0.00039724576271186443
NN IN NN NN NNS ,0.00039724576271186443
VB JJ NN NNS ,0.00039724576271186443
VBZ DT NN ,0.00039724576271186443
VBP DT NN NN ,0.00039724576271186443
VBG DT NNS ,0.00039724576271186443
DT NNS ,0.00039724576271186443
IN NN NNS ,0.00039724576271186443
RB VB ,0.00039724576271186443
NNS IN NN NN NN ,0.00039724576271186443
VBZ NNS ,0.00039724576271186443
IN NN ,0.00039724576271186443
VBP DT JJ NN ,0.00039724576271186443
NN NN NN NNS ,0.00039724576271186443
NN NN IN JJ NNS ,0.00039724576271186443
NNS IN DT NN IN JJ NN NNS ,0.00039724576271186443
JJ NNS VBP VBN ,0.00039724576271186443
JJ VBG NNS ,0.00039724576271186443
NN NN IN DT JJ NN ,0.00026483050847457627
JJ JJ NNS NNS ,0.00026483050847457627
VBG DT NN NN IN ,0.00026483050847457627
NNS IN DT JJ NN NN ,0.00026483050847457627
RB JJ JJ NNS ,0.00026483050847457627
NN IN NN IN JJ NN ,0.00026483050847457627
JJ CC NNS ,0.00026483050847457627
NN IN NN IN ,0.00026483050847457627
VBG DT NN IN DT NN NN NN ,0.00026483050847457627
CD NN NNS ,0.00026483050847457627
JJ NN CD ,0.00026483050847457627
VB DT JJ NNS ,0.00026483050847457627
CD JJ NN ,0.00026483050847457627
VB DT JJ NN IN JJ ,0.00026483050847457627
NN IN RB JJ NNS ,0.00026483050847457627
VBN NN NN ,0.00026483050847457627
IN DT NN ,0.00026483050847457627
NN NNS IN NN ,0.00026483050847457627
IN JJ NNS ,0.00026483050847457627
NN NN VBG ,0.00026483050847457627
NN NN IN NN ,0.00026483050847457627
JJ NN IN JJ ,0.00026483050847457627
VB DT NN IN DT NN ,0.00026483050847457627
JJ NN VBN ,0.00026483050847457627
NN NN NN IN DT NN ,0.00026483050847457627
VB NNS IN DT NN ,0.00026483050847457627
JJ JJ NNS IN NN ,0.00026483050847457627
CC NN ,0.00026483050847457627
NN IN DT NNS ,0.00026483050847457627
VBP JJ NNS ,0.00026483050847457627
VBG DT NN IN DT NN NN ,0.00026483050847457627
CD JJ JJ NN NN NN ,0.00026483050847457627
NN NNS NNS ,0.00026483050847457627
JJR NNS ,0.00026483050847457627
VBZ DT JJ NN ,0.00026483050847457627
JJ CC JJ ,0.00026483050847457627
NN IN NNS IN NNS ,0.00026483050847457627
JJ NN NN IN DT NN ,0.00026483050847457627
NN CC NN NN NNS ,0.00026483050847457627
VBN IN NN NN ,0.00026483050847457627
VBN NN VBZ ,0.00026483050847457627
CD CC ,0.00026483050847457627
NNS IN NN NN ,0.00026483050847457627
NN VBD JJ NN NNS ,0.00026483050847457627
NN CC JJ NN ,0.00026483050847457627
JJ NN JJ NNS ,0.00026483050847457627
NN NN VBN ,0.00026483050847457627
NN NN IN ,0.00026483050847457627
JJ NN IN DT JJ NN NN ,0.00026483050847457627
JJ JJ JJ ,0.00026483050847457627
JJ NN IN JJ JJ NNS ,0.00026483050847457627
VBG DT JJ NNS ,0.00026483050847457627
NN VBD JJ NNS ,0.00026483050847457627
NN IN DT VBG NN ,0.00026483050847457627
VBG NN IN JJ NN ,0.00026483050847457627
VB DT NN IN NN NN ,0.00026483050847457627
CD NNS IN CD NNS IN NN ,0.00026483050847457627
IN CD ,0.00026483050847457627
VBG JJ JJ NN ,0.00026483050847457627
NNS NN NN ,0.00026483050847457627
NN CC NN IN DT NN ,0.00026483050847457627
NN VBN ,0.00026483050847457627
NN IN DT JJ ,0.00026483050847457627
VB JJ NN NN ,0.00026483050847457627
VBN RB ,0.00026483050847457627
JJ CC NN NNS ,0.00026483050847457627
JJ NN CC NN NNS ,0.00026483050847457627
JJ CC JJ NN NN ,0.00026483050847457627
DT JJ VBN NN ,0.00026483050847457627
VB DT NN IN JJ NNS ,0.00026483050847457627
JJ NN NN NN NN ,0.00026483050847457627
DT JJ NNS ,0.00026483050847457627
JJR JJ NNS ,0.00026483050847457627
CC JJ ,0.00026483050847457627
JJ NNS IN ,0.00026483050847457627
VBG JJ ,0.00026483050847457627
JJ NN NN JJ NN ,0.00026483050847457627
NNS VBD VBN ,0.00026483050847457627
VB RB ,0.00026483050847457627
DT JJ JJ JJ NN ,0.00026483050847457627
VB CC VB ,0.00026483050847457627
VBN CC VBN ,0.00026483050847457627
NN IN VBN NNS ,0.00026483050847457627
NN VBD JJ NN ,0.00026483050847457627
IN NNS ,0.00026483050847457627
IN NN NN ,0.00026483050847457627
CD NN ,0.00026483050847457627
JJ RB NN ,0.00026483050847457627
VB DT NN IN DT JJ NN ,0.00026483050847457627
JJ VB NNS ,0.00026483050847457627
CC NN NNS ,0.00026483050847457627
JJ IN ,0.00026483050847457627
NN VBD ,0.00026483050847457627
NN JJ JJ NN ,0.00026483050847457627
DT JJ ,0.00026483050847457627
DT NN IN DT NN ,0.00026483050847457627
JJ NNS IN DT JJ ,0.00026483050847457627
NNP NN ,0.00026483050847457627
VBN JJ NNS ,0.00026483050847457627
VBG DT NN NN NN ,0.00026483050847457627
JJR NN NNS ,0.00026483050847457627
NNS IN DT JJ NNS ,0.00026483050847457627
VBD DT NN ,0.00026483050847457627
VB DT JJ JJ NN ,0.00026483050847457627
JJ NN CC JJ NN NNS ,0.00026483050847457627
CC JJ NN ,0.00026483050847457627
NN VBP ,0.00026483050847457627
JJ NN JJ JJ ,0.00026483050847457627
JJ NNS IN NN NNS ,0.00026483050847457627
VBG NNS IN NN ,0.00026483050847457627
DT NN IN JJ NNS ,0.00026483050847457627
JJ NN VBG NN ,0.00026483050847457627
VBN JJ NN NNS ,0.00026483050847457627
VB DT JJ NN NNS ,0.00026483050847457627
JJ NNS NN NN ,0.00026483050847457627
VB DT JJ NN IN JJ NNS ,0.00026483050847457627
VB DT NN NN NN ,0.00026483050847457627
NN JJ NN NN NN ,0.00026483050847457627
JJ VBG IN DT NN IN JJ CC JJ NN ,0.00013241525423728814
JJR CC JJ NN NNS ,0.00013241525423728814
JJ NNS IN JJ NN NNS ,0.00013241525423728814
NN IN NNS CC JJ NNS ,0.00013241525423728814
RB VB JJ ,0.00013241525423728814
JJ JJ NN IN JJ NNS ,0.00013241525423728814
JJ NNS IN RB VBN NN NNS ,0.00013241525423728814
RB JJ NN NNS ,0.00013241525423728814
NNS VBG IN DT NN RB IN NNS ,0.00013241525423728814
NNS VBG IN DT JJ NN ,0.00013241525423728814
JJ NNS IN NN IN DT NN ,0.00013241525423728814
NN NNS IN DT NN ,0.00013241525423728814
NN NN VBP ,0.00013241525423728814
DT NN IN JJ NNS VBG VBN NNS ,0.00013241525423728814
DT NN JJ NN VBZ DT JJ NNS IN DT NN ,0.00013241525423728814
CD NN NN NNS ,0.00013241525423728814
NN NN NNS IN CD ,0.00013241525423728814
VBP DT JJ JJ NN ,0.00013241525423728814
VB CC VB JJ NN IN JJ NN ,0.00013241525423728814
JJ CC JJ NN IN DT NN NN NNS ,0.00013241525423728814
RB VBN JJ JJ NN NN NNS ,0.00013241525423728814
JJ CD ,0.00013241525423728814
IN DT NN IN ,0.00013241525423728814
JJ JJ NN IN NN ,0.00013241525423728814
JJS JJ JJ NNS ,0.00013241525423728814
JJ NNS IN DT NNS ,0.00013241525423728814
NN IN TO ,0.00013241525423728814
NNS IN DT NN CC NN IN VBZ ,0.00013241525423728814
NN IN NNS IN JJ NN VBP ,0.00013241525423728814
NN IN DT JJ NN IN NN NN IN DT JJ NN NN ,0.00013241525423728814
NN IN JJ NN JJ NN IN DT NN NN ,0.00013241525423728814
JJ NN IN NNS IN DT VBG NN NN ,0.00013241525423728814
NN IN NN IN NN NNS ,0.00013241525423728814
VBN NN IN DT NN NN ,0.00013241525423728814
JJ JJ NN VBP ,0.00013241525423728814
NN IN DT NN IN NN ,0.00013241525423728814
VBG DT JJ NN NN IN JJ NN NNS ,0.00013241525423728814
VB DT NN IN NN NNS ,0.00013241525423728814
JJ NNS TO DT NN NN ,0.00013241525423728814
RB VBN IN DT NN ,0.00013241525423728814
JJ NN VBG VBD ,0.00013241525423728814
VB PRP$ NN IN JJ NNS ,0.00013241525423728814
VBP NN IN NNS ,0.00013241525423728814
JJ JJ NN IN NNS ,0.00013241525423728814
NN IN RB VB NNS ,0.00013241525423728814
RB VB NNS ,0.00013241525423728814
RB VB VBG ,0.00013241525423728814
VBG NN IN JJ NNS IN JJ NN ,0.00013241525423728814
NNS WDT RB VBP DT NNS IN DT NN NN ,0.00013241525423728814
RB VBN NN NN VBG NNS VBN TO ,0.00013241525423728814
NN IN DT NN IN NN NN ,0.00013241525423728814
NN IN JJ NN CC RB RB ,0.00013241525423728814
NNS IN DT NN JJ JJ NN ,0.00013241525423728814
NN NN CC JJ NN ,0.00013241525423728814
JJR JJ NN VBG ,0.00013241525423728814
NN IN NNS VBN ,0.00013241525423728814
VB NN NN IN DT JJ NN ,0.00013241525423728814
TO VB NN NNS ,0.00013241525423728814
NN NNS CC NNS ,0.00013241525423728814
NNS TO CC RB VB DT JJ NN ,0.00013241525423728814
RB JJ CC JJ ,0.00013241525423728814
CD NN NN ,0.00013241525423728814
NN IN VBG ,0.00013241525423728814
JJ CC NN NN ,0.00013241525423728814
JJ NN RB RB JJ ,0.00013241525423728814
VBG NN IN ,0.00013241525423728814
NN CC VBD ,0.00013241525423728814
VBN TO DT JJ NN IN ,0.00013241525423728814
VB DT NN CC DT NN ,0.00013241525423728814
VBZ CC VBZ DT JJ NN ,0.00013241525423728814
NN IN DT JJ JJ ,0.00013241525423728814
JJ JJ VBD VBN ,0.00013241525423728814
VBN TO VB NN NNS ,0.00013241525423728814
CD VBZ DT NN NNS VBP IN NN ,0.00013241525423728814
VBD NN IN DT NNS VBD VBN RB ,0.00013241525423728814
JJ NN IN DT JJ NN IN DT NNS IN NN ,0.00013241525423728814
VBG NN CC NN NN VBD VBN ,0.00013241525423728814
VBG NN CC NN NN VBD VBN CC PRP$ JJ NNS VBD VBN IN DT JJ NN NNS ,0.00013241525423728814
NN VBD IN DT NN NN ,0.00013241525423728814
NN NNS VBD VBN RP ,0.00013241525423728814
NN NN IN DT NN VBD VBN ,0.00013241525423728814
VB DT NN IN DT NN NN ,0.00013241525423728814
VBN VBG ,0.00013241525423728814
VBD NN NNS ,0.00013241525423728814
NN IN NN NN NNS IN JJ NNS CC JJ NNS ,0.00013241525423728814
NNS WDT VBP DT NN ,0.00013241525423728814
NNS IN RB VBN NN NN ,0.00013241525423728814
NN IN NNS CC NN NNS ,0.00013241525423728814
VB DT NN DT NN VBZ IN DT NN NN IN NNS ,0.00013241525423728814
VBD DT NNS IN NN NN ,0.00013241525423728814
NNP JJ NNS ,0.00013241525423728814
NN NN JJ NNS ,0.00013241525423728814
JJR NN VBD NN NN ,0.00013241525423728814
VBP IN DT NN NN ,0.00013241525423728814
NN IN DT NN NN IN JJ NN ,0.00013241525423728814
NN VBD IN DT JJ NNS IN JJ ,0.00013241525423728814
NN IN DT NN NN IN DT JJ NN ,0.00013241525423728814
NN CD ,0.00013241525423728814
VBP VBP JJ NNS ,0.00013241525423728814
JJ NN NN VBG ,0.00013241525423728814
JJR NN IN JJ JJ NNS ,0.00013241525423728814
NNS TO VB VBN IN DT NNS IN DT NNS IN DT CD NNS VBD ,0.00013241525423728814
VB DT NN IN DT JJS NNS ,0.00013241525423728814
NN IN DT JJS NNS ,0.00013241525423728814
NN WDT VBZ IN NN DT NNS IN DT JJS NN NNS ,0.00013241525423728814
CC VBG DT JJ NN IN DT NN ,0.00013241525423728814
VB NNS CC NNS IN DT JJ NN ,0.00013241525423728814
VBG NNS IN NNS ,0.00013241525423728814
VBP VBG NN IN NN ,0.00013241525423728814
JJ NN CC JJ NN IN NN ,0.00013241525423728814
VBG DT JJ NN NN NN TO NN NN NN ,0.00013241525423728814
RB VBG NNS ,0.00013241525423728814
JJ NNS IN DT JJ JJ NN ,0.00013241525423728814
JJ CC DT JJ NNS ,0.00013241525423728814
VBP NN NN NNS ,0.00013241525423728814
NN IN NNS IN JJ JJ ,0.00013241525423728814
JJ NNS IN NN JJ NNS ,0.00013241525423728814
VBP DT NN IN VBG DT NN IN ,0.00013241525423728814
RB VBG NN NN ,0.00013241525423728814
NN NN NN NN NN ,0.00013241525423728814
VBP DT JJ NN TO JJ IN VBG JJ NNS ,0.00013241525423728814
NN DT JJ JJ ,0.00013241525423728814
NN NN RBS ,0.00013241525423728814
DT JJ NN IN NN NNS WDT VBP RB VB DT JJ NNS ,0.00013241525423728814
VB JJ NNS IN DT JJ NNS ,0.00013241525423728814
VBP DT NN IN DT NN IN DT NN ,0.00013241525423728814
CD NN IN NN ,0.00013241525423728814
VBN NN JJ NN ,0.00013241525423728814
VB DT NN CC JJ NNS ,0.00013241525423728814
VBG RB VBG NNS TO DT JJ NN ,0.00013241525423728814
NN IN DT JJ NN NN IN DT NN NN NN ,0.00013241525423728814
VB NNS IN NN NNS CC NNS IN NN ,0.00013241525423728814
VB JJ NN IN JJ NNS IN DT NN CC NN NNS ,0.00013241525423728814
NN NN IN DT NN NN ,0.00013241525423728814
JJ NN IN DT JJ VBG ,0.00013241525423728814
VB DT NNS IN DT JJ NN ,0.00013241525423728814
VB DT NN NN NNS ,0.00013241525423728814
JJ NN NN IN NN ,0.00013241525423728814
NNS IN NN CC NN ,0.00013241525423728814
NNS VBP VBN IN NN NNS ,0.00013241525423728814
JJR NN JJ NNS ,0.00013241525423728814
VB DT JJR NN ,0.00013241525423728814
VB NNS WDT VBP JJ NN VBZ IN JJ NN NNS ,0.00013241525423728814
RB JJ NNS CC JJ NN NNS ,0.00013241525423728814
JJ TO PRP$ NN NN ,0.00013241525423728814
JJ NN NN IN DT JJ NNS ,0.00013241525423728814
NN NN IN DT JJ NN IN JJ JJ JJ NN ,0.00013241525423728814
NN CC RB JJ NNS ,0.00013241525423728814
JJ CC DT NN NNS IN DT NN ,0.00013241525423728814
VBP NNS RB IN JJ NN NNS ,0.00013241525423728814
JJ NN IN DT VB NN ,0.00013241525423728814
VB NNS VBG DT JJ NN IN JJ NNS ,0.00013241525423728814
VBG DT NN IN DT JJ IN DT NN IN DT JJ ,0.00013241525423728814
NNS IN DT JJ NN VBG IN JJ NNS ,0.00013241525423728814
NN NNS VBG IN JJ NNS ,0.00013241525423728814
NN NNS IN DT CD NNS VBD TO VB VBG JJ NNS ,0.00013241525423728814
NNS DT NN NNS ,0.00013241525423728814
VBZ IN JJ JJ JJ NNS ,0.00013241525423728814
IN IN NN IN NN ,0.00013241525423728814
VB PRP$ NN TO NN VBG ,0.00013241525423728814
NN IN NN VBG ,0.00013241525423728814
JJ IN NN NN ,0.00013241525423728814
NN CC DT NN JJ NN NNS ,0.00013241525423728814
VBG NNS IN JJ NNS ,0.00013241525423728814
NNS RB JJ IN JJ NNS ,0.00013241525423728814
NN IN DT IN NN ,0.00013241525423728814
NN VBN IN CC ,0.00013241525423728814
JJ IN NN VBZ VBN IN DT NN NN ,0.00013241525423728814
NN RB VBN DT NN IN DT JJ NN NN ,0.00013241525423728814
VB DT NN IN NN NNS IN DT JJ NN IN JJ NNS ,0.00013241525423728814
JJ NN IN NN IN DT JJ NNS ,0.00013241525423728814
VB PDT DT NNS IN DT NN ,0.00013241525423728814
NN IN CC NN NNS ,0.00013241525423728814
VB DT NN NNS IN DT NN ,0.00013241525423728814
DT NNS IN JJ JJ NN ,0.00013241525423728814
NNS VBP VBN IN DT NN ,0.00013241525423728814
NNS VBP JJ ,0.00013241525423728814
VBG DT VB NN ,0.00013241525423728814
VB NN IN JJ NNS IN JJ NNS ,0.00013241525423728814
VBG DT VB ,0.00013241525423728814
VB VBG ,0.00013241525423728814
RB VBN VB ,0.00013241525423728814
JJ VB NN ,0.00013241525423728814
JJ VBN NN NN ,0.00013241525423728814
VB CC JJ NNS ,0.00013241525423728814
JJ NNS VBP RB IN DT NN IN NNS IN JJ JJ NN ,0.00013241525423728814
JJ NN NNS IN CC ,0.00013241525423728814
VBG TO DT NN NNS ,0.00013241525423728814
JJ NN NN NNS CC NNS ,0.00013241525423728814
NN IN NNS CC ,0.00013241525423728814
NNS VBN IN NNS ,0.00013241525423728814
VB IN DT NN IN DT NNS ,0.00013241525423728814
JJ NN CC JJ NN NN NNS ,0.00013241525423728814
JJ RB VBN NN ,0.00013241525423728814
VBN IN VBG NN NN IN NN CD CC CD ,0.00013241525423728814
JJ TO JJ NN NN ,0.00013241525423728814
VBG DT JJ JJ NN IN DT NN NN ,0.00013241525423728814
NN WRB DT NNS NN NN ,0.00013241525423728814
DT JJ IN CD ,0.00013241525423728814
NN IN DT JJ NN VBN ,0.00013241525423728814
CD NNS IN JJ NNS ,0.00013241525423728814
NN IN DT JJ NN NN IN NN IN NN ,0.00013241525423728814
VB DT NN VBN IN NN NN IN VBG JJ NN NN ,0.00013241525423728814
VB DT JJS NN NN ,0.00013241525423728814
NN IN JJ JJ NNS IN DT NN ,0.00013241525423728814
VB DT JJ NNS IN DT NN ,0.00013241525423728814
NN CC NN IN DT NNS ,0.00013241525423728814
VBG NN JJ NN ,0.00013241525423728814
IN IN DT VBP NN NN ,0.00013241525423728814
CC DT NN NNS ,0.00013241525423728814
VBP DT JJ NN IN DT NN NNS ,0.00013241525423728814
VB NN NN NNS ,0.00013241525423728814
VB DT NN NN IN NN NN ,0.00013241525423728814
NN IN IN JJ NNS ,0.00013241525423728814
NN CC VBD JJ NNS ,0.00013241525423728814
RB CC RB JJ NN NN CC DT JJ VBD JJ VBZ VBN IN DT JJ NN ,0.00013241525423728814
NN CC JJ NN IN NNS VBN IN ,0.00013241525423728814
VB DT JJ NN NN CC NN NN ,0.00013241525423728814
NN IN DT NN IN VBG NNS ,0.00013241525423728814
NN NN JJ JJ NN ,0.00013241525423728814
NN JJ CC JJ NNS ,0.00013241525423728814
VB JJ JJ NNS ,0.00013241525423728814
VBG DT NN IN NN IN JJ ,0.00013241525423728814
JJ NNS IN DT NN ,0.00013241525423728814
NN IN DT NN IN DT NN ,0.00013241525423728814
NN IN WP VBZ VBG IN IN NN ,0.00013241525423728814
NN WRB DT NN NN VBZ ,0.00013241525423728814
RB JJ NN IN NNS NN ,0.00013241525423728814
RB JJ NN NN ,0.00013241525423728814
VB IN ,0.00013241525423728814
NN NNS NN NNS ,0.00013241525423728814
PRP ,0.00013241525423728814
PRP VBZ ,0.00013241525423728814
PRP JJ NNS ,0.00013241525423728814
NNS IN WDT PRP IN DT JJ JJ MD VB IN NNS ,0.00013241525423728814
JJ NN IN DT NNS IN DT NN ,0.00013241525423728814
VBP DT JJ NN IN JJ NNS ,0.00013241525423728814
VB NN NN IN DT NN NN JJ TO JJ NN ,0.00013241525423728814
NN NN NN VBN TO JJ NNS ,0.00013241525423728814
NN IN NN NNS NNS ,0.00013241525423728814
NN IN DT JJ JJ NNS IN NNS ,0.00013241525423728814
NN IN VBG NN NNS ,0.00013241525423728814
NN NN NNS WDT VBD DT JJ NN NN NN ,0.00013241525423728814
NNS IN DT NN NN ,0.00013241525423728814
RB NN ,0.00013241525423728814
VB RB VBG ,0.00013241525423728814
VB RB VBG IN DT NN NN IN DT NN ,0.00013241525423728814
VBG DT JJ JJ NN NN ,0.00013241525423728814
JJ CC JJ JJ NN NN ,0.00013241525423728814
NN PRP ,0.00013241525423728814
VBN IN CD JJ NNS ,0.00013241525423728814
NNS IN RB VBN JJ JJ NNS ,0.00013241525423728814
VBZ IN RB IN DT ,0.00013241525423728814
NN DT JJ NN NN ,0.00013241525423728814
VB DT JJ NN IN DT VBZ ,0.00013241525423728814
VBP DT NNS IN DT JJ JJ NNS IN DT JJ NN ,0.00013241525423728814
NNS IN VBD NNS ,0.00013241525423728814
JJ NNS IN NNS ,0.00013241525423728814
VB DT NNS IN DT NN NNS ,0.00013241525423728814
VB IN DT NN NN ,0.00013241525423728814
VB JJ NN CC PRP$ NN ,0.00013241525423728814
NNS IN VBP JJ NN ,0.00013241525423728814
NNS WRB DT JJ NNS ,0.00013241525423728814
DT JJ NNS VBG DT NN IN NN IN JJ JJ JJ NNS ,0.00013241525423728814
NNS CC VBG NNS ,0.00013241525423728814
RB VBP JJ ,0.00013241525423728814
NNS IN NNS IN DT JJ NN ,0.00013241525423728814
VBG NN CD NNS ,0.00013241525423728814
VB NN NN IN DT VBG JJ NN ,0.00013241525423728814
NN IN JJ NNS IN DT NN IN JJ NNS ,0.00013241525423728814
JJ NNS IN JJ CC JJ NNS ,0.00013241525423728814
NN IN NN NNS IN NN NNS VBN IN DT NN ,0.00013241525423728814
VBZ RB VB JJ NN NNS ,0.00013241525423728814
VBN JJ ,0.00013241525423728814
VBN IN JJ NN NN NNS ,0.00013241525423728814
VBN IN DT NN IN NN NNS ,0.00013241525423728814
DT NN NN NN IN NN NN ,0.00013241525423728814
DT JJS CC JJ NNS ,0.00013241525423728814
DT NN IN DT JJ NN NN IN NN ,0.00013241525423728814
DT NN IN DT JJ NN NN TO VB DT NNS IN NN NNS ,0.00013241525423728814
JJ JJ VBG ,0.00013241525423728814
RB VBN NN IN NNS ,0.00013241525423728814
NN IN NN NN VBG JJ NNS IN RB VBN NNS ,0.00013241525423728814
VBG JJ NN IN NN ,0.00013241525423728814
